Gene ID	CCDS ID
ENSMUSG00000022769	CCDS37270
ENSMUSG00000085492	
ENSMUSG00000089892	CCDS16347
ENSMUSG00000048772	
ENSMUSG00000078897	
ENSMUSG00000000148	
ENSMUSG00000048772	
ENSMUSG00000028899	
ENSMUSG00000004561	
ENSMUSG00000006386	CCDS18361
ENSMUSG00000078897	
ENSMUSG00000048772	
ENSMUSG00000078897	CCDS57193
ENSMUSG00000004561	
ENSMUSG00000000148	
ENSMUSG00000107346	
ENSMUSG00000037313	CCDS39065
ENSMUSG00000006386	CCDS71421
ENSMUSG00000027067	CCDS38165
ENSMUSG00000106954	
ENSMUSG00000000148	CCDS71696
ENSMUSG00000037313	
ENSMUSG00000024621	CCDS29280
ENSMUSG00000004561	
ENSMUSG00000006386	
ENSMUSG00000027067	
ENSMUSG00000092212	
ENSMUSG00000004561	
ENSMUSG00000004561	
ENSMUSG00000029404	
ENSMUSG00000005069	
ENSMUSG00000107159	
ENSMUSG00000078896	
ENSMUSG00000021595	CCDS36722
ENSMUSG00000027067	
ENSMUSG00000027067	
ENSMUSG00000024621	CCDS29280
ENSMUSG00000021595	
ENSMUSG00000027067	
ENSMUSG00000078896	CCDS79872
ENSMUSG00000019794	
ENSMUSG00000027067	
ENSMUSG00000021595	
ENSMUSG00000004561	
ENSMUSG00000078896	
ENSMUSG00000029015	CCDS71547
ENSMUSG00000027067	
ENSMUSG00000078896	
ENSMUSG00000019794	
ENSMUSG00000021595	
ENSMUSG00000004561	
ENSMUSG00000030942	CCDS21785
ENSMUSG00000027067	
ENSMUSG00000004561	
ENSMUSG00000019794	
ENSMUSG00000073679	
ENSMUSG00000021595	
ENSMUSG00000074028	CCDS40802
ENSMUSG00000041112	CCDS26265
ENSMUSG00000004561	
ENSMUSG00000064127	
ENSMUSG00000019794	
ENSMUSG00000022788	CCDS27986
ENSMUSG00000021595	
ENSMUSG00000005069	CCDS20518
ENSMUSG00000029015	CCDS19109
ENSMUSG00000030942	
ENSMUSG00000027067	CCDS38165
ENSMUSG00000038204	CCDS19124
ENSMUSG00000004561	
ENSMUSG00000019794	
ENSMUSG00000064127	
ENSMUSG00000022788	CCDS27986
ENSMUSG00000019794	CCDS23689
ENSMUSG00000004561	
ENSMUSG00000064127	
ENSMUSG00000038204	CCDS80229
ENSMUSG00000029015	
ENSMUSG00000005069	CCDS20518
ENSMUSG00000041112	
ENSMUSG00000004561	
ENSMUSG00000022788	
ENSMUSG00000029015	
ENSMUSG00000038204	
ENSMUSG00000004561	
ENSMUSG00000094475	
ENSMUSG00000005069	CCDS20517
ENSMUSG00000004561	
ENSMUSG00000029015	
ENSMUSG00000041112	
ENSMUSG00000087387	
ENSMUSG00000094475	
ENSMUSG00000004561	
ENSMUSG00000094475	
ENSMUSG00000005069	
ENSMUSG00000040118	CCDS51422
ENSMUSG00000005268	
ENSMUSG00000073932	
ENSMUSG00000084852	
ENSMUSG00000073932	
ENSMUSG00000021594	CCDS26624
ENSMUSG00000094242	
ENSMUSG00000005069	
ENSMUSG00000101326	
ENSMUSG00000037313	
ENSMUSG00000005069	
ENSMUSG00000005268	
ENSMUSG00000061614	
ENSMUSG00000102977	
ENSMUSG00000073932	CCDS21603
ENSMUSG00000037313	
ENSMUSG00000101326	
ENSMUSG00000021594	
ENSMUSG00000061614	
ENSMUSG00000052525	CCDS50179
ENSMUSG00000101326	
ENSMUSG00000005069	CCDS20517
ENSMUSG00000102977	
ENSMUSG00000061614	
ENSMUSG00000091133	
ENSMUSG00000102977	
ENSMUSG00000090219	
ENSMUSG00000029404	CCDS19673
ENSMUSG00000082014	
ENSMUSG00000061614	CCDS22854
ENSMUSG00000066263	
ENSMUSG00000096183	
ENSMUSG00000006638	
ENSMUSG00000111203	
ENSMUSG00000029404	
ENSMUSG00000029070	
ENSMUSG00000102547	
ENSMUSG00000052525	
ENSMUSG00000096183	
ENSMUSG00000084175	
ENSMUSG00000052146	CCDS37522
ENSMUSG00000085588	
ENSMUSG00000111690	
ENSMUSG00000029404	
ENSMUSG00000066263	CCDS40063
ENSMUSG00000052525	CCDS50178
ENSMUSG00000052146	CCDS37522
ENSMUSG00000103675	
ENSMUSG00000052525	CCDS50178
ENSMUSG00000081097	
ENSMUSG00000052146	
ENSMUSG00000101466	
ENSMUSG00000051340	CCDS21607
ENSMUSG00000029404	
ENSMUSG00000095545	
ENSMUSG00000091472	
ENSMUSG00000069727	CCDS39926
ENSMUSG00000095545	
ENSMUSG00000087460	
ENSMUSG00000082390	
ENSMUSG00000095545	
ENSMUSG00000069727	
ENSMUSG00000109824	CCDS21605
ENSMUSG00000081669	
ENSMUSG00000040118	CCDS51421
ENSMUSG00000075415	
ENSMUSG00000052146	
ENSMUSG00000101614	
ENSMUSG00000109824	
ENSMUSG00000064179	CCDS51973
ENSMUSG00000052146	
ENSMUSG00000082857	
ENSMUSG00000106076	
ENSMUSG00000101614	
ENSMUSG00000073931	
ENSMUSG00000047603	
ENSMUSG00000064179	CCDS71880
ENSMUSG00000052146	
ENSMUSG00000073931	
ENSMUSG00000067835	
ENSMUSG00000107409	
ENSMUSG00000052146	
ENSMUSG00000047603	
ENSMUSG00000052146	CCDS37522
ENSMUSG00000038967	CCDS25270
ENSMUSG00000081729	
ENSMUSG00000073931	CCDS21608
ENSMUSG00000002661	CCDS28921
ENSMUSG00000022496	CCDS27962
ENSMUSG00000064179	CCDS71879
ENSMUSG00000084331	
ENSMUSG00000106219	
ENSMUSG00000047603	
ENSMUSG00000038967	
ENSMUSG00000086562	
ENSMUSG00000094932	
ENSMUSG00000094063	
ENSMUSG00000064179	
ENSMUSG00000002661	CCDS57105
ENSMUSG00000038967	
ENSMUSG00000083463	
ENSMUSG00000040118	CCDS80212
ENSMUSG00000047603	
ENSMUSG00000082226	
ENSMUSG00000047603	
ENSMUSG00000094932	
ENSMUSG00000002661	
ENSMUSG00000040118	CCDS51423
ENSMUSG00000103842	
ENSMUSG00000110140	
ENSMUSG00000094932	
ENSMUSG00000032093	CCDS23125
ENSMUSG00000047603	CCDS39825
ENSMUSG00000049797	
ENSMUSG00000072726	CCDS49399
ENSMUSG00000038967	
ENSMUSG00000110140	
ENSMUSG00000085366	
ENSMUSG00000064179	
ENSMUSG00000038967	
ENSMUSG00000049797	CCDS21604
ENSMUSG00000081744	
ENSMUSG00000087140	
ENSMUSG00000032093	
ENSMUSG00000064179	
ENSMUSG00000026174	CCDS35615
ENSMUSG00000079583	CCDS40989
ENSMUSG00000082383	
ENSMUSG00000064179	
ENSMUSG00000107536	
ENSMUSG00000085981	
ENSMUSG00000040118	CCDS19096
ENSMUSG00000087630	
ENSMUSG00000079583	CCDS40989
ENSMUSG00000095107	
ENSMUSG00000025132	CCDS25743
ENSMUSG00000055643	CCDS52341
ENSMUSG00000109117	
ENSMUSG00000006638	
ENSMUSG00000064179	
ENSMUSG00000085981	
ENSMUSG00000079583	CCDS40989
ENSMUSG00000006638	
ENSMUSG00000064179	
ENSMUSG00000091594	
ENSMUSG00000026174	
ENSMUSG00000086721	
ENSMUSG00000032093	
ENSMUSG00000002997	CCDS25869
ENSMUSG00000040118	
ENSMUSG00000091594	
ENSMUSG00000026174	
ENSMUSG00000064179	
ENSMUSG00000032093	
ENSMUSG00000066262	CCDS21602
ENSMUSG00000086852	
ENSMUSG00000091676	
ENSMUSG00000006638	
ENSMUSG00000025132	CCDS25743
ENSMUSG00000058692	
ENSMUSG00000033060	CCDS37001
ENSMUSG00000006638	
ENSMUSG00000029070	CCDS19044
ENSMUSG00000078889	CCDS50822
ENSMUSG00000107247	
ENSMUSG00000092554	
ENSMUSG00000085620	
ENSMUSG00000064179	
ENSMUSG00000006638	
ENSMUSG00000100222	
ENSMUSG00000058692	CCDS22855
ENSMUSG00000040118	
ENSMUSG00000085620	
ENSMUSG00000020932	CCDS25507
ENSMUSG00000064179	
ENSMUSG00000110012	
ENSMUSG00000107925	
ENSMUSG00000100839	
ENSMUSG00000078889	
ENSMUSG00000006638	
ENSMUSG00000087662	
ENSMUSG00000110527	
ENSMUSG00000110012	
ENSMUSG00000029070	
ENSMUSG00000092238	
ENSMUSG00000020932	
ENSMUSG00000110788	
ENSMUSG00000064179	
ENSMUSG00000002997	CCDS25869
ENSMUSG00000082812	
ENSMUSG00000110012	CCDS21606
ENSMUSG00000029070	
ENSMUSG00000083481	
ENSMUSG00000004642	
ENSMUSG00000020932	CCDS48950
ENSMUSG00000071591	
ENSMUSG00000086941	
ENSMUSG00000074123	CCDS23429
ENSMUSG00000102505	
ENSMUSG00000002997	
ENSMUSG00000029070	
ENSMUSG00000071591	
ENSMUSG00000059534	CCDS36098
ENSMUSG00000045302	
ENSMUSG00000040118	
ENSMUSG00000029070	
ENSMUSG00000058806	CCDS78821
ENSMUSG00000004642	CCDS80257
ENSMUSG00000040118	
ENSMUSG00000029070	
ENSMUSG00000059534	
ENSMUSG00000040118	
ENSMUSG00000029245	CCDS19376
ENSMUSG00000059534	
ENSMUSG00000026163	CCDS48298
ENSMUSG00000078746	
ENSMUSG00000097538	
ENSMUSG00000038599	
ENSMUSG00000058806	
ENSMUSG00000075415	CCDS50561
ENSMUSG00000004642	CCDS19205
ENSMUSG00000075115	
ENSMUSG00000023074	CCDS72381
ENSMUSG00000093434	
ENSMUSG00000075115	CCDS16348
ENSMUSG00000004642	
ENSMUSG00000072952	
ENSMUSG00000026163	
ENSMUSG00000078887	
ENSMUSG00000089687	CCDS38898
ENSMUSG00000093414	
ENSMUSG00000040118	CCDS51423
ENSMUSG00000029245	
ENSMUSG00000111411	
ENSMUSG00000072952	CCDS51825
ENSMUSG00000023074	CCDS72381
ENSMUSG00000078887	
ENSMUSG00000093474	
ENSMUSG00000075415	CCDS38097
ENSMUSG00000029245	
ENSMUSG00000107769	
ENSMUSG00000078887	
ENSMUSG00000096717	CCDS49976
ENSMUSG00000058806	CCDS35918
ENSMUSG00000101240	
ENSMUSG00000004642	
ENSMUSG00000042348	CCDS36785
ENSMUSG00000004642	
ENSMUSG00000078887	CCDS50823
ENSMUSG00000029245	
ENSMUSG00000033060	
ENSMUSG00000029245	
ENSMUSG00000004642	
ENSMUSG00000026163	
ENSMUSG00000023074	CCDS30131
ENSMUSG00000025862	CCDS72371
ENSMUSG00000029245	
ENSMUSG00000101167	
ENSMUSG00000026163	
ENSMUSG00000085288	
ENSMUSG00000004642	
ENSMUSG00000026163	
ENSMUSG00000075415	CCDS57165
ENSMUSG00000100790	
ENSMUSG00000059023	
ENSMUSG00000004642	
ENSMUSG00000079140	
ENSMUSG00000059023	
ENSMUSG00000062200	
ENSMUSG00000080835	
ENSMUSG00000104374	
ENSMUSG00000111086	
ENSMUSG00000058806	
ENSMUSG00000059023	CCDS16349
ENSMUSG00000100790	
ENSMUSG00000025862	
ENSMUSG00000100790	
ENSMUSG00000029245	
ENSMUSG00000040118	
ENSMUSG00000062200	
ENSMUSG00000058806	
ENSMUSG00000029245	
ENSMUSG00000025862	
ENSMUSG00000032328	CCDS23367
ENSMUSG00000062200	CCDS50924
ENSMUSG00000029245	
ENSMUSG00000025862	
ENSMUSG00000037737	CCDS17283
ENSMUSG00000075415	
ENSMUSG00000035769	CCDS23614
ENSMUSG00000029245	
ENSMUSG00000105526	
ENSMUSG00000109233	
ENSMUSG00000032328	
ENSMUSG00000029245	
ENSMUSG00000075415	
ENSMUSG00000104886	
ENSMUSG00000025862	CCDS40952
ENSMUSG00000108387	
ENSMUSG00000101895	
ENSMUSG00000089756	CCDS50825
ENSMUSG00000075415	
ENSMUSG00000106177	
ENSMUSG00000062694	CCDS20406
ENSMUSG00000035769	
ENSMUSG00000104314	
ENSMUSG00000108387	
ENSMUSG00000025862	
ENSMUSG00000032328	
ENSMUSG00000089756	CCDS50824
ENSMUSG00000075415	
ENSMUSG00000032328	
ENSMUSG00000099658	
ENSMUSG00000025862	
ENSMUSG00000091617	
ENSMUSG00000104819	
ENSMUSG00000075415	
ENSMUSG00000091617	
ENSMUSG00000025862	CCDS40952
ENSMUSG00000075415	
ENSMUSG00000107776	
ENSMUSG00000097072	
ENSMUSG00000091325	
ENSMUSG00000097072	
ENSMUSG00000097072	
ENSMUSG00000075415	
ENSMUSG00000027071	
ENSMUSG00000091227	
ENSMUSG00000033060	
ENSMUSG00000105245	
ENSMUSG00000049112	CCDS39588
ENSMUSG00000105245	
ENSMUSG00000090585	
ENSMUSG00000001156	CCDS51835
ENSMUSG00000033060	
ENSMUSG00000051758	
ENSMUSG00000078886	
ENSMUSG00000049112	
ENSMUSG00000090585	
ENSMUSG00000075415	CCDS15894
ENSMUSG00000033060	
ENSMUSG00000001156	
ENSMUSG00000078886	
ENSMUSG00000090585	
ENSMUSG00000033060	
ENSMUSG00000045302	CCDS39051
ENSMUSG00000100153	
ENSMUSG00000090585	
ENSMUSG00000075415	
ENSMUSG00000029189	CCDS51501
ENSMUSG00000051758	
ENSMUSG00000090618	
ENSMUSG00000001156	
ENSMUSG00000075415	
ENSMUSG00000045302	
ENSMUSG00000033060	
ENSMUSG00000109608	
ENSMUSG00000100153	
ENSMUSG00000001156	
ENSMUSG00000078886	CCDS50826
ENSMUSG00000055942	CCDS39775
ENSMUSG00000075415	
ENSMUSG00000110570	
ENSMUSG00000033060	
ENSMUSG00000108291	
ENSMUSG00000045302	CCDS80244
ENSMUSG00000008822	CCDS26055
ENSMUSG00000110167	
ENSMUSG00000033060	
ENSMUSG00000055942	CCDS39775
ENSMUSG00000027071	CCDS16200
ENSMUSG00000104931	
ENSMUSG00000045302	
ENSMUSG00000075415	CCDS50560
ENSMUSG00000033060	
ENSMUSG00000008822	CCDS26055
ENSMUSG00000029189	
ENSMUSG00000045302	
ENSMUSG00000055942	
ENSMUSG00000033060	
ENSMUSG00000029189	
ENSMUSG00000027071	
ENSMUSG00000078891	
ENSMUSG00000029189	
ENSMUSG00000022788	
ENSMUSG00000033060	
ENSMUSG00000008822	
ENSMUSG00000078891	
ENSMUSG00000045302	
ENSMUSG00000027071	
ENSMUSG00000064084	
ENSMUSG00000045302	
ENSMUSG00000033060	
ENSMUSG00000059821	
ENSMUSG00000029189	
ENSMUSG00000027071	
ENSMUSG00000008822	
ENSMUSG00000045302	
ENSMUSG00000033060	
ENSMUSG00000059821	
ENSMUSG00000064084	
ENSMUSG00000033060	
ENSMUSG00000045302	
ENSMUSG00000085103	
ENSMUSG00000045302	
ENSMUSG00000033060	
ENSMUSG00000059821	CCDS22856
ENSMUSG00000064084	CCDS16350
ENSMUSG00000051378	CCDS25508
ENSMUSG00000035769	
ENSMUSG00000022788	
ENSMUSG00000045302	
ENSMUSG00000045302	
ENSMUSG00000022788	
ENSMUSG00000051378	
ENSMUSG00000057370	
ENSMUSG00000035769	
ENSMUSG00000109404	
ENSMUSG00000022788	
ENSMUSG00000034706	
ENSMUSG00000097039	
ENSMUSG00000035769	
ENSMUSG00000043661	
ENSMUSG00000022788	
ENSMUSG00000097039	
ENSMUSG00000043661	
ENSMUSG00000022788	
ENSMUSG00000102881	
ENSMUSG00000022788	
ENSMUSG00000085790	
ENSMUSG00000097039	
ENSMUSG00000034918	CCDS36669
ENSMUSG00000095648	
ENSMUSG00000022788	
ENSMUSG00000082768	
ENSMUSG00000097039	
ENSMUSG00000095648	
ENSMUSG00000097039	
ENSMUSG00000095648	
ENSMUSG00000097039	
ENSMUSG00000097039	
ENSMUSG00000022788	
ENSMUSG00000086367	
ENSMUSG00000104930	
ENSMUSG00000097039	
ENSMUSG00000057447	
ENSMUSG00000097039	
ENSMUSG00000110110	
ENSMUSG00000020114	CCDS48701
ENSMUSG00000057447	CCDS16351
ENSMUSG00000081189	
ENSMUSG00000110172	
ENSMUSG00000097039	
ENSMUSG00000110172	
ENSMUSG00000033364	CCDS78616
ENSMUSG00000020114	
ENSMUSG00000042672	CCDS38490
ENSMUSG00000062949	
ENSMUSG00000020114	
ENSMUSG00000105346	
ENSMUSG00000020114	
ENSMUSG00000078894	
ENSMUSG00000050397	CCDS23430
ENSMUSG00000082958	
ENSMUSG00000078894	
ENSMUSG00000033364	CCDS15050
ENSMUSG00000086249	
ENSMUSG00000042672	
ENSMUSG00000078894	
ENSMUSG00000062949	
ENSMUSG00000108915	
ENSMUSG00000078894	
ENSMUSG00000042672	
ENSMUSG00000087051	
ENSMUSG00000024909	
ENSMUSG00000042672	
ENSMUSG00000084858	
ENSMUSG00000024909	
ENSMUSG00000104192	
ENSMUSG00000085459	
ENSMUSG00000033364	
ENSMUSG00000062949	
ENSMUSG00000078895	
ENSMUSG00000036144	CCDS25888
ENSMUSG00000086290	
ENSMUSG00000061798	
ENSMUSG00000026068	CCDS14912
ENSMUSG00000061798	CCDS16352
ENSMUSG00000062949	CCDS40987
ENSMUSG00000068457	
ENSMUSG00000033364	
ENSMUSG00000042672	
ENSMUSG00000062949	CCDS40988
ENSMUSG00000033364	
ENSMUSG00000044770	CCDS23816
ENSMUSG00000052698	
ENSMUSG00000042672	
ENSMUSG00000035293	CCDS25900
ENSMUSG00000033364	
ENSMUSG00000048747	
ENSMUSG00000099785	
ENSMUSG00000026068	
ENSMUSG00000033364	
ENSMUSG00000044770	
ENSMUSG00000089951	
ENSMUSG00000099785	
ENSMUSG00000049811	
ENSMUSG00000052698	
ENSMUSG00000026068	
ENSMUSG00000089951	
ENSMUSG00000062757	
ENSMUSG00000044770	
ENSMUSG00000022394	CCDS27669
ENSMUSG00000089951	
ENSMUSG00000026068	
ENSMUSG00000062757	CCDS16353
ENSMUSG00000044770	
ENSMUSG00000048747	
ENSMUSG00000086489	
ENSMUSG00000022394	CCDS79394
ENSMUSG00000035293	CCDS49061
ENSMUSG00000005268	
ENSMUSG00000044770	
ENSMUSG00000048747	
ENSMUSG00000058325	
ENSMUSG00000109293	
ENSMUSG00000044770	
ENSMUSG00000048747	
ENSMUSG00000030397	CCDS20903
ENSMUSG00000005268	CCDS27377
ENSMUSG00000038599	CCDS35814
ENSMUSG00000032508	CCDS23612
ENSMUSG00000048747	
ENSMUSG00000086290	
ENSMUSG00000048747	
ENSMUSG00000044211	
ENSMUSG00000035293	CCDS49062
ENSMUSG00000005268	
ENSMUSG00000049811	CCDS48757
ENSMUSG00000096336	
ENSMUSG00000034706	CCDS36366
ENSMUSG00000044770	
ENSMUSG00000032508	
ENSMUSG00000005268	
ENSMUSG00000038599	
ENSMUSG00000044533	
ENSMUSG00000044770	
ENSMUSG00000035293	
ENSMUSG00000049811	CCDS48757
ENSMUSG00000032508	
ENSMUSG00000005268	
ENSMUSG00000078881	CCDS57197
ENSMUSG00000107476	
ENSMUSG00000048747	
ENSMUSG00000035293	
ENSMUSG00000106248	
ENSMUSG00000044770	
ENSMUSG00000034706	
ENSMUSG00000078881	
ENSMUSG00000038599	CCDS48477
ENSMUSG00000042271	CCDS72440
ENSMUSG00000049811	CCDS48757
ENSMUSG00000048747	
ENSMUSG00000034706	CCDS36366
ENSMUSG00000005268	
ENSMUSG00000111293	
ENSMUSG00000078881	
ENSMUSG00000100947	
ENSMUSG00000048747	
ENSMUSG00000024150	CCDS29015
ENSMUSG00000111293	
ENSMUSG00000107476	
ENSMUSG00000005268	CCDS56975
ENSMUSG00000034706	
ENSMUSG00000044533	CCDS37493
ENSMUSG00000030397	
ENSMUSG00000022568	
ENSMUSG00000107476	
ENSMUSG00000111293	
ENSMUSG00000094360	
ENSMUSG00000042271	CCDS41155
ENSMUSG00000107476	
ENSMUSG00000030397	
ENSMUSG00000005268	CCDS56976
ENSMUSG00000034706	
ENSMUSG00000111333	
ENSMUSG00000107476	
ENSMUSG00000044533	
ENSMUSG00000049811	
ENSMUSG00000034706	
ENSMUSG00000095526	
ENSMUSG00000030397	
ENSMUSG00000005268	
ENSMUSG00000049811	
ENSMUSG00000024150	CCDS29015
ENSMUSG00000030397	
ENSMUSG00000044533	
ENSMUSG00000031728	
ENSMUSG00000042271	CCDS41155
ENSMUSG00000086290	
ENSMUSG00000044533	
ENSMUSG00000005268	
ENSMUSG00000042271	
ENSMUSG00000020701	CCDS25144
ENSMUSG00000049811	
ENSMUSG00000044533	
ENSMUSG00000086290	
ENSMUSG00000042271	CCDS72441
ENSMUSG00000022394	
ENSMUSG00000044533	
ENSMUSG00000086290	
ENSMUSG00000078880	
ENSMUSG00000086290	
ENSMUSG00000103329	
ENSMUSG00000044533	CCDS37493
ENSMUSG00000024150	CCDS29015
ENSMUSG00000021540	CCDS26565
ENSMUSG00000068457	
ENSMUSG00000107392	
ENSMUSG00000083443	
ENSMUSG00000086290	
ENSMUSG00000020701	
ENSMUSG00000026956	CCDS15767
ENSMUSG00000022394	
ENSMUSG00000002664	CCDS28922
ENSMUSG00000020701	
ENSMUSG00000104385	
ENSMUSG00000090101	
ENSMUSG00000022394	CCDS79395
ENSMUSG00000036138	
ENSMUSG00000024150	
ENSMUSG00000029432	CCDS19698
ENSMUSG00000020701	
ENSMUSG00000025134	CCDS25744
ENSMUSG00000022394	
ENSMUSG00000021540	
ENSMUSG00000024150	
ENSMUSG00000029633	
ENSMUSG00000022394	
ENSMUSG00000028411	CCDS38712
ENSMUSG00000024150	
ENSMUSG00000022394	
ENSMUSG00000031728	
ENSMUSG00000078880	CCDS50830
ENSMUSG00000025134	
ENSMUSG00000026956	
ENSMUSG00000022394	
ENSMUSG00000024150	
ENSMUSG00000031728	
ENSMUSG00000078880	
ENSMUSG00000021540	CCDS26565
ENSMUSG00000029432	CCDS19698
ENSMUSG00000039686	CCDS15870
ENSMUSG00000025134	
ENSMUSG00000022394	
ENSMUSG00000026956	
ENSMUSG00000100307	
ENSMUSG00000110399	
ENSMUSG00000078880	
ENSMUSG00000037362	CCDS27471
ENSMUSG00000031728	
ENSMUSG00000022394	
ENSMUSG00000031728	
ENSMUSG00000021540	
ENSMUSG00000096230	
ENSMUSG00000110017	
ENSMUSG00000026135	CCDS35618
ENSMUSG00000039686	CCDS71017
ENSMUSG00000092325	
ENSMUSG00000028411	
ENSMUSG00000031728	CCDS40473
ENSMUSG00000029432	
ENSMUSG00000096230	
ENSMUSG00000059291	
ENSMUSG00000039686	
ENSMUSG00000021540	CCDS26565
ENSMUSG00000028411	
ENSMUSG00000026956	
ENSMUSG00000100461	
ENSMUSG00000039686	
ENSMUSG00000103468	
ENSMUSG00000068457	CCDS41216
ENSMUSG00000104219	
ENSMUSG00000029432	
ENSMUSG00000026956	
ENSMUSG00000026135	CCDS78619
ENSMUSG00000021540	
ENSMUSG00000029432	
ENSMUSG00000059291	
ENSMUSG00000026956	
ENSMUSG00000110017	
ENSMUSG00000029432	CCDS19698
ENSMUSG00000026135	
ENSMUSG00000075114	
ENSMUSG00000110017	
ENSMUSG00000056162	CCDS29382
ENSMUSG00000068457	
ENSMUSG00000075114	
ENSMUSG00000028411	CCDS38711
ENSMUSG00000086916	
ENSMUSG00000056228	CCDS52478
ENSMUSG00000093903	
ENSMUSG00000085165	
ENSMUSG00000068457	
ENSMUSG00000086916	
ENSMUSG00000075114	CCDS16354
ENSMUSG00000028411	
ENSMUSG00000056228	
ENSMUSG00000068457	
ENSMUSG00000093903	
ENSMUSG00000100580	
ENSMUSG00000056162	
ENSMUSG00000063765	
ENSMUSG00000028411	
ENSMUSG00000039686	
ENSMUSG00000056162	
ENSMUSG00000100580	
ENSMUSG00000039686	
ENSMUSG00000056228	
ENSMUSG00000026135	
ENSMUSG00000038510	CCDS35885
ENSMUSG00000104522	
ENSMUSG00000078879	
ENSMUSG00000081952	
ENSMUSG00000068457	
ENSMUSG00000104522	
ENSMUSG00000032892	
ENSMUSG00000039686	
ENSMUSG00000026135	
ENSMUSG00000063765	CCDS49677
ENSMUSG00000068457	
ENSMUSG00000078879	
ENSMUSG00000039686	
ENSMUSG00000103176	
ENSMUSG00000083954	
ENSMUSG00000075113	
ENSMUSG00000039686	
ENSMUSG00000068457	
ENSMUSG00000063765	
ENSMUSG00000078879	
ENSMUSG00000056228	
ENSMUSG00000075113	
ENSMUSG00000029680	CCDS39441
ENSMUSG00000075113	CCDS16355
ENSMUSG00000083159	
ENSMUSG00000036916	CCDS30111
ENSMUSG00000068457	
ENSMUSG00000032892	
ENSMUSG00000068457	
ENSMUSG00000026135	
ENSMUSG00000078878	CCDS38368
ENSMUSG00000037847	
ENSMUSG00000068457	
ENSMUSG00000026135	
ENSMUSG00000092075	
ENSMUSG00000078878	
ENSMUSG00000100248	
ENSMUSG00000078878	CCDS38368
ENSMUSG00000037847	
ENSMUSG00000026135	
ENSMUSG00000024767	CCDS29520
ENSMUSG00000032892	CCDS24875
ENSMUSG00000020264	CCDS24709
ENSMUSG00000081003	
ENSMUSG00000100248	
ENSMUSG00000100248	
ENSMUSG00000024767	
ENSMUSG00000047205	CCDS24369
ENSMUSG00000075112	
ENSMUSG00000086501	
ENSMUSG00000059291	CCDS18799
ENSMUSG00000081599	
ENSMUSG00000024767	
ENSMUSG00000024909	CCDS29466
ENSMUSG00000047205	CCDS24369
ENSMUSG00000038510	CCDS59543
ENSMUSG00000075112	
ENSMUSG00000024767	
ENSMUSG00000059291	
ENSMUSG00000017195	CCDS48903
ENSMUSG00000020264	
ENSMUSG00000102563	
ENSMUSG00000075112	
ENSMUSG00000024767	
ENSMUSG00000038510	
ENSMUSG00000075112	CCDS16356
ENSMUSG00000059291	
ENSMUSG00000106194	
ENSMUSG00000038510	
ENSMUSG00000059291	
ENSMUSG00000024909	
ENSMUSG00000038510	
ENSMUSG00000037847	
ENSMUSG00000038510	
ENSMUSG00000024909	
ENSMUSG00000059291	
ENSMUSG00000055994	CCDS52632
ENSMUSG00000032892	
ENSMUSG00000078877	CCDS57201
ENSMUSG00000024909	
ENSMUSG00000102632	
ENSMUSG00000059291	
ENSMUSG00000030802	CCDS21884
ENSMUSG00000056228	
ENSMUSG00000078877	
ENSMUSG00000059291	
ENSMUSG00000032892	
ENSMUSG00000079168	
ENSMUSG00000056228	
ENSMUSG00000024909	
ENSMUSG00000055994	
ENSMUSG00000078877	
ENSMUSG00000036138	
ENSMUSG00000032892	
ENSMUSG00000059291	
ENSMUSG00000056228	
ENSMUSG00000032892	
ENSMUSG00000036916	CCDS30111
ENSMUSG00000027861	CCDS51023
ENSMUSG00000039196	CCDS18251
ENSMUSG00000023992	CCDS28865
ENSMUSG00000024909	CCDS50358
ENSMUSG00000032892	
ENSMUSG00000030802	
ENSMUSG00000078876	
ENSMUSG00000055994	
ENSMUSG00000027861	
ENSMUSG00000017195	CCDS25353
ENSMUSG00000078876	
ENSMUSG00000041550	CCDS26146
ENSMUSG00000056228	
ENSMUSG00000023992	
ENSMUSG00000030802	
ENSMUSG00000024909	
ENSMUSG00000086918	
ENSMUSG00000055296	
ENSMUSG00000027861	
ENSMUSG00000056228	
ENSMUSG00000055994	
ENSMUSG00000023992	CCDS70825
ENSMUSG00000024909	
ENSMUSG00000017195	
ENSMUSG00000036916	CCDS53064
ENSMUSG00000083170	
ENSMUSG00000056228	
ENSMUSG00000058325	
ENSMUSG00000052698	
ENSMUSG00000027861	
ENSMUSG00000030802	
ENSMUSG00000056228	
ENSMUSG00000023992	
ENSMUSG00000024909	
ENSMUSG00000079168	CCDS57602
ENSMUSG00000017195	
ENSMUSG00000027861	
ENSMUSG00000056228	
ENSMUSG00000068860	CCDS17608
ENSMUSG00000030802	
ENSMUSG00000024909	
ENSMUSG00000033728	
ENSMUSG00000105342	
ENSMUSG00000052698	
ENSMUSG00000106296	
ENSMUSG00000024909	
ENSMUSG00000030802	
ENSMUSG00000022568	CCDS27560
ENSMUSG00000018740	CCDS24874
ENSMUSG00000017195	CCDS48903
ENSMUSG00000068860	
ENSMUSG00000097958	
ENSMUSG00000024909	
ENSMUSG00000036916	CCDS53065
ENSMUSG00000022568	CCDS79381
ENSMUSG00000030802	
ENSMUSG00000055296	
ENSMUSG00000018740	
ENSMUSG00000017195	CCDS25354
